GAP_between_Create_Last,TOTAL_EXPENSED_AMOUNT,APPROVED_AMT,PAID_IN_AMOUNT_ALLOCATION,EXPENSE_TYPE_DESC,CITY,Label
10,2435.4,79.5,79.5,4,18,0
13,14003.5,22.5,22.5,2,15,0
13,14003.5,46,46,2,15,0
0,9790.2,90,90,1,1,0
6,9844.69,418,418,2,1,0
7,444.7,444.7,444.7,7,1,0
3,12638.1,72.5,72.5,4,30,0
0,4314.14,3234.5,3234.5,7,1,0
0,4314.14,695.64,695.64,7,1,0
0,2927.9,11,11,2,19,0
0,8738.8,476,476,7,1,0
0,3679.96,70,70,1,3,0
35,4267.4,95,95,1,44,0
8,9778.72,120,120,1,9,0
1,19054.6,177,177,1,2,0
35,19089,337,337,1,28,0
5,15736.43,160,160,12,45,0
0,988,150,150,7,1,0
13,11161,533,533,1,1,0
6,11470.15,90,90,4,23,0
31,4863,88,88,2,2,0
1,12249.61,50,50,6,128,0
6,6570.5,160,160,12,22,0
0,1611,23,23,2,1,0
17,2987.3,70.1,70.1,1,159,0
11,1551.3,186,186,1,7,0
3,2894.76,206.76,206.76,7,1,0
17,4124,291,291,1,130,0
0,2956,34.5,34.5,1,15,0
37,10859,302,302,1,160,0
21,6010,116,116,1,9,0
0,2374.6,356,356,7,4,0
21,6010,50,50,1,9,0
21,6010,893,893,1,9,0
1,4864.7,299,299,1,18,0
1,37201,53,53,4,124,0
1,10521.09,844,844,1,161,0
26,6276,77.5,77.5,4,8,0
6,14204.43,575,575,2,22,0
6,14204.43,134,134,1,22,0
0,351,50,50,6,162,0
0,12990.85,100,100,18,4,0
0,7886.13,100,100,6,6,0
0,12795,856,856,1,17,0
0,3529.5,690,690,1,132,0
17,11764,95,95,1,10,0
1,10577,300,300,7,31,0
0,1979,51,51,2,161,0
14,7978.93,331,331,1,112,0
5,15736.43,190,190,1,45,0
0,7886.13,5,5,15,6,0
26,6276,162,162,1,8,0
6,11470.15,50,50,6,23,0
0,2792.3,100,100,6,25,0
0,7886.13,160,160,12,6,0
4,14245.5,1986,1986,1,3,0
1,12176.88,496.08,496.08,7,1,0
0,2407.59,83,83,2,1,0
0,2407.59,300,300,7,1,0
2,8093.5,82,82,2,13,0
1,8711.22,309,309,26,11,0
1,12707.51,2120,2120,1,112,0
1,7305,441,441,7,13,0
1,9503.7,110,110,4,56,0
2,5235,100,100,1,44,0
0,2792.3,59.6,59.6,2,25,0
0,1405.68,386.4,386.4,7,1,0
17,34831.28,226,226,1,8,0
3,13884.4,100,100,6,22,0
3,13884.4,90,90,12,22,0
15,5139.82,451,451,1,24,0
14,19179.45,40,40,4,23,0
0,9503.8,314.2,314.2,4,33,0
5,6673.8,14.6,14.6,2,163,0
3,4354.7,11.3,11.3,2,62,0
4,15121.36,20,20,2,130,0
4,7887.96,87.1,87.1,2,1,0
4,7887.96,54,54,2,1,0
0,500,500,500,7,1,0
0,4981.5,96.5,96.5,4,10,0
16,14733.83,448.5,448.5,26,15,0
21,17800,140,140,26,1,0
81,11077.56,455.53,455.53,7,49,0
81,11077.56,716,716,1,49,0
14,19179.45,50,50,6,23,0
12,9795.55,300,300,1,25,0
1,14435.66,23,23,2,8,0
10,15390.5,404,404,1,9,0
0,19247.75,478,478,1,61,0
0,19247.75,1157,1157,1,61,0
2,9383.5,132,132,2,1,0
0,23629.7,2790,2790,1,45,0
1,7305,198,198,1,13,0
0,8879.33,446,446,7,1,0
5,20380.9,153,153,1,20,0
11,11839.18,129.6,129.6,26,82,0
1,21306.14,2236,2236,1,48,0
0,2927.9,11,11,2,19,0
11,15735.8,2487,2487,1,2,0
10,8324,435,435,26,43,0
21,39941.6,2822,2822,1,2,0
8,13914.5,188,188,4,164,0
1,21306.14,688,688,2,48,0
1,21306.14,112,112,2,48,0
10,2435.4,79.5,79.5,4,18,0
2,7617,144.5,144.5,4,145,0
10,21299.5,187,187,1,11,0
1,9213.25,16,16,2,4,0
2,6059.43,121,121,1,2,0
0,9154.68,1426,1426,1,44,0
5,15736.43,84,84,11,45,0
3,9987.85,13,13,2,1,0
24,6722.54,499,499,26,160,0
3,9987.85,12,12,2,1,0
44,13830.69,104.5,104.5,2,8,0
5,6673.8,46,46,11,163,0
5,6673.8,100,100,6,163,0
0,5215,200,200,1,73,0
0,6705,886,886,7,1,0
4,7887.96,1036.86,1036.86,7,1,0
4,7887.96,10,10,2,1,0
25,19918,100,100,6,128,0
2,9383.5,148,148,2,1,0
3,13676.14,268,268,26,2,0
2,6068.73,32.5,32.5,4,125,0
49,11078.07,202.3,202.3,26,112,0
49,11078.07,2450,2450,1,112,0
54,15269.3,477,477,7,1,0
0,12073.44,65.5,65.5,4,30,0
17,15051.5,1992,1992,26,10,0
0,4442.19,1000,1000,7,1,0
0,19420.9,2860,2860,1,1,0
0,7854,1000,1000,4,73,0
7,3731.93,683.3,683.3,7,1,0
1,6993.5,316,316,7,14,0
0,3525,308,308,1,2,0
0,3525,38,38,26,2,0
0,9545.4,14.7,14.7,2,30,0
0,9545.4,13,13,2,30,0
0,8981.3,20,20,2,1,0
7,7398.35,109,109,2,1,0
1,3805,630,630,1,165,0
1,14885.8,42.5,42.5,26,27,0
0,8254,1628,1628,1,166,0
1,3804.9,100,100,11,62,0
0,4981.5,50,50,6,10,0
0,4981.5,59,59,2,10,0
1,3118.37,314,314,21,37,0
1,3118.37,314,314,21,37,0
3,9987.85,120,120,4,1,0
2,15213.42,70,70,18,100,0
2,3233.5,89.5,89.5,1,30,0
3,19652.5,177,177,4,54,0
28,7565.21,291,291,1,112,0
33,11319.19,274.49,274.49,4,44,0
25,7222,4360,4360,1,18,0
5,12211.02,134,134,1,39,0
0,13408.14,102.44,102.44,26,99,0
1,12060.9,36,36,4,23,0
4,15121.36,33,33,2,130,0
33,11319.19,107,107,4,44,0
7,9069.48,100,100,18,4,0
7,9069.48,473,473,7,4,0
7,7398.35,406,406,7,1,0
7,7398.35,95,95,2,1,0
0,9503.8,50,50,6,33,0
1,3995.33,103,103,1,11,0
10,8984.5,50,50,6,69,0
4,15121.36,20,20,2,130,0
4,15121.36,30,30,2,130,0
29,14962.11,193.1,193.1,1,2,0
33,11319.19,33.4,33.4,2,44,0
33,11319.19,174,174,1,44,0
0,2363,396,396,7,1,0
7,11212,100,100,18,4,0
0,10548,92,92,1,1,0
7,11212,882,882,7,4,0
15,11800.78,156,156,1,1,0
1,27766.41,100,100,6,104,0
0,10387,172,172,4,157,0
0,3067.78,23,23,2,15,0
0,2611,181,181,1,128,0
0,2611,500,500,7,128,0
0,22641.06,260,260,1,1,0
0,4785,394,394,7,1,0
0,12435.1,60,60,4,82,0
4,13979.5,835,835,1,48,0
0,2967,350,350,30,1,0
0,2967,350,350,30,1,0
1,7927,272,272,2,31,0
36,42175.4,352.6,352.6,7,1,0
0,15781.35,99,99,1,15,0
1,6653.65,208,208,26,62,0
15,11800.78,84,84,2,1,0
9,24840.26,2640,2640,1,39,0
9,24840.26,480,480,2,39,0
17,11561,65.5,65.5,4,48,0
0,3067.78,27,27,2,15,0
13,12180,598,598,1,107,0
1,6993.5,100,100,18,14,0
0,8241.8,100,100,6,126,0
0,8241.8,348,348,2,126,0
17,7485,249,249,1,15,0
17,7485,532,532,1,15,0
5,12247,2315,2315,1,167,0
12,569.7,96.3,96.3,7,1,0
0,2344,437,437,7,1,0
0,9662,2836,2836,1,11,0
0,9545.4,181.5,181.5,4,30,0
6,9692.5,110,110,17,88,0
0,9545.4,23,23,2,30,0
3,8393.09,1000.9,1000.9,1,62,0
0,4473.8,431.3,431.3,7,1,0
0,2448.3,9.8,9.8,2,62,0
5,8574.82,36,36,11,121,0
29,46895,2890,2890,1,2,0
0,9322.54,954,954,1,62,0
1,10938.5,1000,1000,7,19,0
3,9758,1730,1730,1,13,0
24,4000,1237,1237,8,24,0
0,8856,235,235,2,45,0
2,6068.73,274,274,2,125,0
39,9413.31,467,467,1,15,0
1,9299.99,1922,1922,1,40,0
13,14350,323,323,26,45,0
0,7802.6,44,44,2,1,0
26,6140.8,8,8,2,19,0
12,5150.5,80.5,80.5,4,35,0
0,5369,1576,1576,2,1,0
3,8033.5,300,300,2,2,0
3,8033.5,200,200,2,2,0
3,8033.5,200,200,2,2,0
1,7626,120,120,11,153,0
19,14160.79,948,948,1,168,0
20,5973.8,35,35,1,15,0
0,3934.78,495,495,1,86,0
0,12100.63,10,10,2,13,0
0,12100.63,20,20,2,13,0
0,12100.63,10,10,2,13,0
0,12100.63,30,30,2,13,0
0,12100.63,106.5,106.5,4,13,0
0,12100.63,247.5,247.5,4,13,0
48,12128.4,241,241,2,15,0
11,13648.5,2179,2179,1,10,0
42,17475.37,426,426,1,18,0
2,43104.5,2756,2756,1,2,0
2,43104.5,2328,2328,1,2,0
32,8970,940,940,2,1,0
9,7981.1,1746,1746,1,13,0
0,4208.5,1150,1150,8,1,0
53,9830.9,100,100,6,45,0
1,2305.06,66,66,1,2,0
1,14960,2690,2690,1,17,0
15,41070.5,1177,1177,24,1,0
23,3945.55,78,78,1,15,0
1,121,61,61,4,85,0
4,15544.55,276.2,276.2,26,169,0
12,8154.01,201,201,8,2,0
12,8154.01,200,200,8,2,0
27,13492.3,150,150,12,23,0
48,13759.88,38.5,38.5,4,170,0
3,12814.4,100,100,6,48,0
1,4258,2902,2902,1,43,0
18,12653,280,280,1,15,0
90,7349.33,49,49,2,1,0
62,8590.4,149.5,149.5,4,7,0
62,8590.4,100,100,6,7,0
21,10903.3,300,300,7,163,0
0,8820,5880,5880,1,18,0
0,8820,2040,2040,3,18,0
0,25778.2,672,672,1,2,0
4,8589.13,142,142,1,18,0
62,8590.4,198,198,2,7,0
0,8472.86,269.5,269.5,7,155,0
3,16622.12,336,336,1,1,0
1,2736.45,54.4,54.4,1,1,0
9,26822,2768,2768,1,2,0
9,10343.37,1255,1255,1,58,0
0,2332,229,229,1,147,0
3,8033.5,300,300,2,2,0
3,8033.5,200,200,2,2,0
52,5983.5,160,160,12,85,0
52,5983.5,60,60,15,85,0
73,3245.78,856,856,1,15,0
16,6736.6,138,138,2,18,0
16,6736.6,56.6,56.6,2,18,0
25,4006.32,161.38,161.38,7,1,0
25,4006.32,120.63,120.63,7,1,0
30,6211,87,87,1,2,0
0,15335.21,71.4,71.4,2,76,0
7,9910.58,100,100,6,25,0
0,2020.44,248,248,9,48,0
3,15664,189,189,2,40,0
3,15664,50,50,6,40,0
0,8228.2,116,116,1,11,0
4,12556.17,2714,2714,1,2,0
5,12627.8,14,14,2,30,0
5,12627.8,125,125,11,30,0
54,31322.99,135,135,1,49,0
27,13041.4,25.5,25.5,4,155,0
0,5709.9,498,498,16,7,0
8,9589.05,150,150,12,134,0
4,9394.21,10,10,4,114,0
8,4982,1946,1946,26,2,0
2,10352.75,19.5,19.5,4,42,0
2,10352.75,19.5,19.5,4,42,0
26,14791.5,875,875,16,15,0
5,15633.6,694,694,1,141,0
16,25499.4,2793,2793,1,2,0
18,10048.4,90,90,1,11,0
1,14014.7,1212,1212,1,9,0
11,13648.5,128,128,2,10,0
0,14738.31,245,245,4,171,0
0,14738.31,200,200,1,171,0
35,2147.53,143,143,1,39,0
2,25000,71.5,71.5,4,106,0
2,25000,3558,3558,1,106,0
1,13532.93,2996,2996,1,41,0
7,10511.5,15,15,2,101,0
23,3945.55,206,206,2,15,0
44,11598.83,185,185,26,91,0
26,6140.8,16,16,2,19,0
33,9732.3,277,277,1,39,0
33,9732.3,328,328,1,39,0
19,27395,125,125,1,15,0
0,14738.31,158,158,2,171,0
0,14738.31,30,30,4,171,0
7,46960,2789,2789,1,2,0
48,12128.4,168,168,1,15,0
48,12128.4,1,1,2,15,0
10,27161.6,957,957,1,11,0
7,7566.2,100,100,6,132,0
115,14491,22,22,4,10,0
115,14491,96,96,12,10,0
25,29938,206,206,1,2,0
16,46862,180,180,1,2,0
0,6574,933,933,1,11,0
22,4773.92,65.5,65.5,1,11,0
22,4773.92,228,228,1,11,0
0,10470,2200,2200,1,9,0
4,14798.3,600,600,2,2,0
14,5380,250,250,7,11,0
7,9343.4,100,100,12,125,0
7,14340.35,441.9,441.9,26,2,0
7,14340.35,29,29,2,2,0
17,6162.28,73,73,4,144,0
7,7278.4,262,262,1,19,0
2,7000,1780,1780,1,37,0
1,18897.6,205,205,4,145,0
1,18897.6,160,160,12,145,0
0,2480,2480,2480,19,2,0
43,3432.24,30,30,4,22,0
43,3432.24,30,30,4,22,0
7,7278.4,100,100,18,19,0
6,5508.4,1150,1150,2,9,0
6,5508.4,50,50,6,9,0
8,24470,291,291,1,2,0
104,37271.3,129,129,1,11,0
7,26834,2992,2992,1,48,0
27,7367.3,22,22,11,132,0
4,14798.3,600,600,2,2,0
10,21499.61,197.01,197.01,1,3,0
14,12956,100,100,6,132,0
25,14549,500,500,26,11,0
25,7420.4,99,99,13,23,0
5,15633.6,1680,1680,1,141,0
45,6589.1,14,14,4,1,0
5,14127.49,53,53,26,30,0
7,20552.5,2699,2699,1,2,0
17,15633,36,36,1,13,0
5,9992,330,330,2,11,0
2,10352.75,99,99,1,42,0
0,9238,360,360,1,88,0
23,5072.61,10,10,4,85,0
3,3979.96,386,386,7,58,0
0,3990,3990,3990,1,11,0
1,7438.57,450,450,1,58,0
9,9801,100,100,6,93,0
7,6005.2,245,245,1,7,0
4,14613,2650,2650,1,6,0
0,14738.31,30,30,2,171,0
0,3067,102,102,1,2,0
8,41168,1966,1966,1,2,0
24,9892.56,2210,2210,1,11,0
19,4020,387,387,26,48,0
3,7872.92,989,989,1,142,0
3,7872.92,114.4,114.4,26,142,0
2,15055,508,508,1,2,0
15,12860.9,210,210,1,22,0
7,9910.58,6,6,2,25,0
4,4725,68,68,1,2,0
4,4725,264,264,1,2,0
0,1031,71,71,2,1,0
36,25908,2600,2600,1,64,0
1,9176.6,13.8,13.8,2,62,0
13,21293,294,294,1,1,0
12,15656.51,70,70,18,10,0
12,15656.51,400.2,400.2,7,10,0
37,11994.8,410,410,1,23,0
6,25311.15,122,122,26,1,0
39,14437.24,1584,1584,26,39,0
5,6916.75,50,50,6,4,0
3,17589.2,53,53,2,1,0
15,6479.1,100,100,6,1,0
5,6916.75,179.8,179.8,2,4,0
13,8025.1,30,30,1,15,0
36,4718.17,49,49,1,2,0
13,21293,54,54,1,1,0
27,13041.4,19.5,19.5,2,155,0
1,4463.4,96,96,1,1,0
4,14798.3,600,600,2,2,0
23,4755.28,418,418,1,7,0
17,15392.85,172.79,172.79,7,2,0
23,4755.28,35,35,2,7,0
23,4755.28,111,111,2,7,0
23,4755.28,30,30,2,7,0
23,4755.28,120,120,2,7,0
3,19704,4640,4640,1,3,0
1,11452.9,94,94,26,35,0
31,7555,132,132,1,19,0
6,16892.6,162,162,1,54,0
6,16892.6,2391,2391,1,54,0
0,6196,184,184,1,1,0
10,13985.2,100,100,4,84,0
3,4938.15,1320,1320,1,41,0
38,9788.25,159,159,1,15,0
20,9705.1,50,50,4,24,0
4,11415.82,1936,1936,1,2,0
20,9705.1,165,165,4,24,0
5,11895,2352,2352,1,1,0
5,11895,63,63,1,1,0
5,11895,490,490,1,1,0
14,12956,100,100,12,132,0
8,24470,320,320,1,2,0
6,24641,1192,1192,1,2,0
6,24641,400,400,2,2,0
0,3244.5,2250,2250,26,11,0
0,3244.5,994.5,994.5,1,11,0
16,8496,2950,2950,1,11,0
16,8496,5546,5546,1,11,0
10,26477.63,200,200,2,2,0
10,26477.63,200,200,2,2,0
8,24470,600,600,2,2,0
21,5118.4,136,136,1,7,0
15,6479.1,115,115,7,1,0
8,638,50,50,6,14,0
6,4515,97,97,1,7,0
21,8434.29,476,476,4,1,0
21,8434.29,100,100,6,1,0
21,8434.29,249,249,2,1,0
13,20061.1,270,270,1,18,0
13,8025.1,15,15,2,15,0
6,3656.42,398.42,398.42,7,22,0
1,19934.6,136,136,1,46,0
2,14941,500,500,26,2,0
46,14062.93,338,338,2,154,0
1,15668,2960,2960,1,31,0
13,2783,2783,2783,1,18,0
7,9456,251,251,1,19,0
7,9456,300,300,7,19,0
0,6999,1500,1500,1,2,0
2,2858.1,104,104,1,10,0
6,24542.83,67,67,1,2,0
9,18810.8,2100,2100,1,1,0
21,5192.87,296,296,2,22,0
21,5192.87,29,29,4,22,0
28,10956,379,379,1,7,0
28,10956,160,160,12,7,0
5,9207.99,326.49,326.49,7,13,0
1,4744.4,416,416,1,22,0
20,8399.1,193,193,1,13,0
0,4693,180,180,1,1,0
1,11723.5,226,226,1,135,0
0,1564,1564,1564,1,25,0
9,14968.8,257,257,2,10,0
7,14965,2526,2526,1,30,0
2,21142.8,900,900,16,7,0
0,7643.5,350,350,1,1,0
0,7643.5,24,24,1,1,0
23,20230,5757,5757,16,15,0
0,14762,2108,2108,1,42,0
10,26151,2827,2827,1,2,0
23,20230,179,179,1,15,0
0,209,50,50,6,66,0
8,4415.79,258,258,26,1,0
8,2431.05,15,15,4,7,0
8,2431.05,14,14,4,7,0
8,2431.05,11,11,4,7,0
22,16727.96,2790,2790,1,1,0
22,16727.96,26,26,1,1,0
1,46670,2687,2687,1,2,0
8,14874,195,195,1,30,0
19,29063.9,153,153,2,1,0
19,29063.9,413,413,1,1,0
23,5072.61,10,10,4,85,0
12,15619,100,100,6,86,0
13,4028.8,100,100,6,43,0
7,11061.9,108,108,1,129,0
3,10589.9,21,21,2,11,0
3,10589.9,14,14,4,11,0
53,14824.8,1131,1131,1,37,0
3,10589.9,100,100,6,11,0
5,1860,148,148,2,15,0
27,7367.3,270,270,1,132,0
2,29702,2480,2480,1,9,0
24,3547,872,872,9,47,0
24,3547,100,100,12,47,0
3,15346.97,134,134,1,7,0
12,5009.68,501,501,1,2,0
5,786.48,116.5,116.5,1,1,0
11,13648.5,1710,1710,2,10,0
7,10511.5,29,29,4,101,0
7,11954.5,1521,1521,1,2,0
20,5973.8,34.5,34.5,26,15,0
20,5973.8,604,604,16,15,0
20,5973.8,686,686,16,15,0
7,8270,12,12,2,43,0
7,8270,49,49,4,43,0
23,13996.2,952,952,1,30,0
8,28974,2713,2713,1,2,0
0,14738.31,30,30,4,171,0
62,11047.6,2474,2474,1,11,0
27,13492.3,930,930,1,23,0
0,25778.2,1640,1640,1,2,0
15,16899,1633,1633,9,46,0
7,8042.8,30,30,2,13,0
1,5505.5,59.5,59.5,4,86,0
1,5505.5,100,100,18,86,0
3,12814.4,1650,1650,2,48,0
44,11598.83,10,10,4,91,0
44,11598.83,76.4,76.4,26,91,0
8,24140.2,2992,2992,1,2,0
0,8434.48,138,138,2,1,0
0,8434.48,111,111,2,1,0
40,15622.2,2978,2978,1,15,0
37,7279,2500,2500,1,1,0
15,10726.6,76,76,1,11,0
30,41772.4,215,215,1,11,0
5,9695.62,177.51,177.51,7,45,0
5,9695.62,147.11,147.11,7,45,0
7,8042.8,50.5,50.5,4,13,0
7,8042.8,23,23,4,13,0
43,3575.3,380,380,2,19,0
16,3954,157,157,1,15,0
0,2398.1,140,140,4,13,0
12,24983.1,108,108,1,19,0
7,7429,200,200,2,2,0
33,9732.3,110,110,1,39,0
33,3716.5,185.5,185.5,4,3,0
0,200,50,50,6,54,0
9,6121.1,77,77,2,2,0
0,7802.6,100,100,2,1,0
7,8042.8,35,35,4,13,0
14,10998.2,204,204,2,93,0
0,10429,31,31,2,1,0
3,14913.9,306,306,1,1,0
7,15483.8,217,217,7,40,0
1,19805,2311,2311,1,26,0
49,8664.96,750,750,28,1,0
0,7802.6,768,768,1,1,0
0,7802.6,775.5,775.5,2,1,0
44,11598.83,13,13,4,91,0
44,11598.83,10,10,4,91,0
7,1690.1,59.5,59.5,4,14,0
0,4079.85,60,60,4,54,0
0,4849,1297,1297,2,1,0
0,4849,1040,1040,2,1,0
42,17475.37,48.5,48.5,26,18,0
1,13494.24,1344,1344,26,39,0
52,5983.5,373,373,1,85,0
83,4505.4,56.4,56.4,26,6,0
83,4505.4,139.6,139.6,26,6,0
16,11743.1,229.5,229.5,4,7,0
0,422,23,23,2,1,0
51,22453.45,80,80,6,109,0
1,19668.5,399,399,7,7,0
1,19668.5,399,399,7,7,0
13,2467.1,112.1,112.1,1,10,0
13,8663.56,241,241,1,11,0
13,8663.56,24,24,4,11,0
23,5072.61,138.2,138.2,3,85,0
16,11743.1,100,100,6,7,0
1,5505.5,59.5,59.5,4,86,0
1,5505.5,95.5,95.5,4,86,0
12,24983.1,208,208,4,19,0
12,7263.11,285.11,285.11,7,65,0
27,7367.3,315,315,1,132,0
3,4776,331,331,1,3,0
16,11743.1,1242,1242,2,7,0
27,26076,2675,2675,1,15,0
26,16264.5,75,75,1,10,0
26,16264.5,180,180,11,10,0
1,19668.5,1090,1090,1,7,0
0,4079.85,35.1,35.1,2,54,0
33,3716.5,452,452,1,3,0
24,46930.2,34,34,1,2,0
24,9509.83,2802,2802,2,9,0
6,4038.6,25.6,25.6,2,1,0
6,4038.6,50,50,6,1,0
6,4038.6,21.4,21.4,2,1,0
6,4038.6,29.8,29.8,2,1,0
6,4038.6,24.2,24.2,2,1,0
58,9714.44,48,48,1,79,0
58,9714.44,226,226,1,79,0
7,8042.8,20,20,2,13,0
20,24253.25,2855,2855,1,124,0
27,14147.6,231,231,1,76,0
2,3945.72,315,315,1,48,0
21,15477.05,439.05,439.05,7,100,0
38,2066,23,23,2,1,0
38,2066,48,48,2,1,0
27,9910.5,53.5,53.5,4,44,0
65,63533.75,4311.72,4311.72,3,1,0
3,10514,19,19,4,31,0
22,7650.48,128.02,128.02,26,76,0
22,7650.48,161.06,161.06,26,76,0
7,7696,100,100,6,80,0
0,12773,191,191,1,1,0
104,37271.3,448,448,1,11,0
26,6140.8,120,120,1,19,0
3,10514,20,20,4,31,0
19,24188,2819,2819,1,22,0
7,1960.03,50,50,6,54,0
31,30442.81,98,98,1,11,0
7,46960,1996,1996,1,2,0
0,3934.78,372,372,1,86,0
0,12100.63,10,10,2,13,0
0,12100.63,81,81,4,13,0
0,12100.63,81,81,4,13,0
0,12100.63,20,20,2,13,0
48,12128.4,720,720,1,15,0
11,13648.5,1050,1050,1,10,0
11,13648.5,1581,1581,1,10,0
48,24924,2950,2950,1,121,0
2,43104.5,2675,2675,1,2,0
2,43104.5,641,641,1,2,0
3,8681.19,1200,1200,4,97,0
32,8970,530,530,2,1,0
32,8970,88,88,1,1,0
32,8970,161,161,2,1,0
7,1960.03,60,60,4,54,0
0,6353.52,61,61,2,11,0
58,10830.5,79,79,1,8,0
0,15547.72,108,108,1,30,0
3,12814.4,100,100,6,48,0
7,7429,200,200,2,2,0
18,11094,148,148,4,19,0
90,6169.78,431,431,1,142,0
44,20870,8984,8984,1,23,0
10,12145,34,34,2,7,0
48,13759.88,400,400,2,170,0
90,7349.33,50,50,6,1,0
24,4498.46,139,139,1,44,0
2,33248,1908,1908,1,2,0
0,2504,2250,2250,20,1,0
0,13588,1797,1797,1,3,0
17,17483.6,300,300,7,38,0
17,17483.6,200,200,7,38,0
17,17483.6,39,39,1,38,0
4,8589.13,14,14,1,18,0
2,8707,2070,2070,1,19,0
3,16622.12,83,83,2,1,0
3,16622.12,95,95,1,1,0
3,16622.12,28,28,1,1,0
19,14160.79,230,230,4,168,0
99,11590.88,550,550,1,6,0
39,23284,2892,2892,1,13,0
0,9828,210,210,1,58,0
1,13494.24,237,237,1,39,0
3,8033.5,283,283,1,2,0
0,10429,9828,9828,24,1,0
28,32530,1912,1912,1,172,0
0,12773,188,188,19,1,0
50,15589.7,120,120,1,62,0
7,9910.58,656,656,2,25,0
5,12627.8,24,24,2,30,0
0,1978.5,68,68,4,173,0
6,25311.15,40,40,4,1,0
0,1978.5,268,268,2,173,0
0,1978.5,18,18,2,173,0
3,3979.96,176,176,1,58,0
0,4257.8,701,701,9,25,0
3,27334.5,73,73,1,2,0
2,13283.35,100,100,6,7,0
0,3943.14,99,99,2,1,0
3,4255,139,139,1,2,0
4,9394.21,10,10,4,114,0
4,9394.21,78,78,1,114,0
4,9394.21,160,160,12,114,0
2,4909.44,59.7,59.7,26,4,0
43,15084.39,45,45,15,1,0
3,10514,100,100,6,31,0
60,8971.6,471.6,471.6,7,132,0
4,8589.13,226,226,9,18,0
7,1690.1,11,11,2,14,0
7,1690.1,9,9,2,14,0
11,13648.5,27,27,2,10,0
6,15053,400,400,1,121,0
6,15053,216,216,1,121,0
4,8589.13,190.9,190.9,9,18,0
57,13972.74,36,36,4,19,0
0,14738.31,30,30,2,171,0
63,5302,1505,1505,1,8,0
3,9492,630,630,1,2,0
10,21499.61,138,138,26,3,0
10,21499.61,85.5,85.5,1,3,0
4,8589.13,284.3,284.3,9,18,0
22,10645,302,302,1,45,0
19,27395,1255,1255,1,15,0
0,14738.31,15,15,11,171,0
7,10511.5,122,122,2,101,0
7,10511.5,15,15,2,101,0
12,11106.5,384,384,1,2,0
115,14491,210,210,1,10,0
48,12128.4,15,15,2,15,0
0,6574,490,490,26,11,0
0,7161.45,59.5,59.5,4,13,0
0,7161.45,21.5,21.5,2,13,0
18,6656.49,53,53,2,1,0
1,14994.37,3580,3580,1,1,0
18,4976,50,50,6,76,0
18,6656.49,104.5,104.5,4,1,0
21,21129.1,98,98,18,19,0
14,4535.78,398,398,2,8,0
14,4535.78,105,105,4,8,0
0,3758,100,100,6,174,0
0,10176,203,203,1,1,0
0,8784,7284,7284,1,18,0
1,7128.07,85,85,1,15,0
1,21805.1,38,38,4,84,0
2,5959,160,160,12,41,0
0,2797,141,141,1,3,0
5,7082.3,450,450,1,1,0
6,19547,32,32,2,1,0
24,10630,185,185,1,41,0
6,24922,92,92,1,7,0
1,7509.14,387,387,1,39,0
83,8557,506,506,9,1,0
1,21805.1,168,168,4,84,0
30,16935.5,4380,4380,1,46,0
0,6371.41,52,52,2,1,0
1,12829.8,420,420,11,132,0
1,15407,364,364,1,3,0
1,27531,2726,2726,1,7,0
7,12145,15,15,11,45,0
0,4057,56,56,4,22,0
0,4057,56,56,4,22,0
1,5972.02,345,345,1,62,0
0,3985.1,190.3,190.3,2,1,0
9,15979.8,40,40,4,60,0
1,13414.1,69,69,4,47,0
1,10733.66,292.66,292.66,16,39,0
0,7747,73,73,2,1,0
33,14966.4,101,101,1,30,0
27,9096.5,45,45,2,1,0
1,6016.7,100,100,6,174,0
0,2021.5,59,59,1,48,0
3,10420.3,100,100,6,121,0
7,8967.79,185,185,1,83,0
1,6016.7,28,28,4,174,0
0,7747,59,59,2,1,0
1,15407,55,55,26,3,0
0,12920,50,50,6,49,0
3,10420.3,32,32,4,121,0
0,12427.61,436,436,26,15,0
0,2875,45,45,4,140,0
0,14703.4,237,237,1,48,0
0,13329.83,105,105,4,8,0
0,637.1,48,48,2,1,0
3,10424,26,26,2,1,0
19,2280,10,10,2,19,0
19,2280,240,240,1,19,0
30,12425.06,187,187,1,30,0
14,14459.1,1200,1200,1,16,0
6,15459.3,448,448,1,10,0
14,14459.1,153.1,153.1,26,16,0
0,7708.5,116,116,1,4,0
5,5028.76,532.4,532.4,16,11,0
18,6656.49,35,35,2,1,0
6,22057.4,48,48,1,11,0
0,3758,988,988,1,174,0
6,22057.4,2770,2770,1,11,0
16,19376,2950,2950,1,22,0
0,3758,103,103,4,174,0
0,36665.4,124,124,1,7,0
2,14855,540,540,1,7,0
1,19166,41,41,1,2,0
7,4971,274,274,9,7,0
1,14994.37,83,83,12,1,0
0,10381.2,274,274,4,94,0
0,10381.2,163,163,2,94,0
0,550,50,50,6,46,0
0,6765,80,80,1,76,0
20,19642.6,2200,2200,1,19,0
1,13414.1,70,70,4,47,0
6,5602.1,79,79,1,4,0
6,5602.1,185,185,16,4,0
17,8456,50,50,2,48,0
0,16501.85,55,55,4,30,0
25,10276.12,100,100,4,77,0
0,13249.5,2260,2260,1,60,0
2,14935,130,130,26,18,0
9,15979.8,40,40,4,60,0
2,14848.8,29,29,2,2,0
